dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1672999200,2023-01-06 10:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.07,10000,-0.45,0.85,1.51,2.79,1022,,,83,1.34,151,3.58,,,,,100,804,Clouds,overcast clouds,04d
1673002800,2023-01-06 11:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.18,10000,-0.21,-0.88,1.51,2.75,1021,,,84,3,150,0,,,,,75,803,Clouds,broken clouds,04d
1673006400,2023-01-06 12:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.39,10000,-0.17,-1.07,1.81,2.79,1020,,,83,3.58,199,6.71,,,,,100,804,Clouds,overcast clouds,04d
1673010000,2023-01-06 13:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.49,10000,0.23,-0.61,1.81,3.1,1019,,,85,3.13,148,7.6,,,,,75,803,Clouds,broken clouds,04d
1673013600,2023-01-06 14:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.53,10000,0.43,0.42,1.6,2.92,1019,,,86,2.06,140,,,,,,20,801,Clouds,few clouds,02d
1673017200,2023-01-06 15:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.72,10000,0.78,-0.66,1.75,3.28,1018,,,87,3.58,150,7.6,,,,,100,804,Clouds,overcast clouds,04n
1673020800,2023-01-06 16:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.64,10000,0.86,-1.05,1.8,3.1,1017,,,88,4.02,188,8.49,0.96,,,,75,500,Rain,light rain,10n
1673024400,2023-01-06 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.63,4100,1.31,-1.34,2,3.1,1017,,,91,4.47,164,12.96,0.25,,,,75,500,Rain,light rain,10n
1673024400,2023-01-06 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.63,4100,1.31,-1.34,2,3.1,1017,,,91,4.47,164,12.96,0.25,,,,75,701,Mist,mist,50n
1673028000,2023-01-06 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3,2600,2.43,1.61,2.06,4.21,1016,,,96,1.54,160,,1.27,,,,75,701,Mist,mist,50n
1673028000,2023-01-06 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3,2600,2.43,1.61,2.06,4.21,1016,,,96,1.54,160,,1.27,,,,75,501,Rain,moderate rain,10n
1673031600,2023-01-06 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.69,2100,3.26,1.84,2.86,4.77,1016,,,97,2,220,0,0.38,,,,75,500,Rain,light rain,10n
1673031600,2023-01-06 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.69,2100,3.26,1.84,2.86,4.77,1016,,,97,2,220,0,0.38,,,,75,701,Mist,mist,50n
1673035200,2023-01-06 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.88,3000,4.3,2.3,3.97,6.44,1016,,,96,3.09,240,,0.51,,,,75,701,Mist,mist,50n
1673035200,2023-01-06 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.88,3000,4.3,2.3,3.97,6.44,1016,,,96,3.09,240,,0.51,,,,75,500,Rain,light rain,10n
1673038800,2023-01-06 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.23,7000,5.49,2.46,5.57,6.99,1017,,,95,6,270,0,,,,,75,500,Rain,light rain,10n
1673042400,2023-01-06 22:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.42,9000,5.83,3.36,5.64,6.99,1017,,,96,4.47,298,12.07,,,,,75,803,Clouds,broken clouds,04n
1673046000,2023-01-06 23:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.12,10000,5.38,3.79,5.08,6.99,1018,,,95,3.09,310,,,,,,75,803,Clouds,broken clouds,04n
1673049600,2023-01-07 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.8,6000,5.21,4.24,5.08,6.44,1019,,,96,2.06,270,,,,,,75,701,Mist,mist,50n
1673053200,2023-01-07 01:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.49,8000,4.9,3.42,4.84,6.02,1019,,,96,2.57,270,,,,,,100,701,Mist,mist,50n
1673056800,2023-01-07 02:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.42,2500,3.99,2.63,3.56,5.33,1019,,,97,2.06,250,,,,,,75,741,Fog,fog,50n
1673056800,2023-01-07 02:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.42,2500,3.99,2.63,3.56,5.33,1019,,,97,2.06,250,,,,,,75,701,Mist,mist,50n
1673060400,2023-01-07 03:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.73,500,3.3,3.73,2.81,5.33,1018,,,97,0.51,0,,,,,,75,741,Fog,fog,50n
1673064000,2023-01-07 04:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.89,800,3.46,3.89,2.81,5.01,1019,,,97,1.03,0,,,,,,75,741,Fog,fog,50n
1673067600,2023-01-07 05:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.92,300,3.49,3.92,2.36,5.33,1020,,,97,1.03,0,,,,,,75,741,Fog,fog,50n
1673071200,2023-01-07 06:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.16,200,3.73,2.39,2.81,5.14,1019,,,97,2,220,0,,,,,75,741,Fog,fog,50n
1673074800,2023-01-07 07:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.59,200,4.01,2.83,4.21,4.95,1020,,,96,2.06,230,,,,,,100,741,Fog,fog,50d
1673078400,2023-01-07 08:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.08,350,4.64,2.94,4.52,5.57,1020,,,97,2.57,220,,,,,,100,741,Fog,fog,50d
1673082000,2023-01-07 09:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.4,800,4.96,3.32,3.9,6.06,1020,,,97,2.57,220,,5.33,,,,100,741,Fog,fog,50d
1673082000,2023-01-07 09:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.4,800,4.96,3.32,3.9,6.06,1020,,,97,2.57,220,,5.33,,,,100,502,Rain,heavy intensity rain,10d
1673085600,2023-01-07 10:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6,7000,5.56,4.47,5.1,6.75,1020,,,97,2.06,210,,,,,,100,804,Clouds,overcast clouds,04d
1673089200,2023-01-07 11:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.3,10000,5.86,4.88,5.4,7.04,1020,,,97,2,170,0,,,,,75,803,Clouds,broken clouds,04d
1673092800,2023-01-07 12:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,7.04,10000,6.45,5.69,5.9,7.79,1019,,,96,2.06,190,,,,,,75,803,Clouds,broken clouds,04d
1673096400,2023-01-07 13:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,7.23,10000,6.33,5.97,6.51,7.73,1018,,,94,2,150,0,,,,,75,803,Clouds,broken clouds,04d
1673100000,2023-01-07 14:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,7.43,10000,6.37,7.43,6.7,7.81,1018,,,93,1.03,0,,,,,,75,803,Clouds,broken clouds,04d
1673103600,2023-01-07 15:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.86,10000,5.96,6.86,5.95,7.19,1019,,,94,1.03,0,,,,,,75,701,Mist,mist,50n
1673107200,2023-01-07 16:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.72,5000,5.98,6.72,5.4,7.19,1018,,,95,1.03,0,,,,,,75,701,Mist,mist,50n
1673110800,2023-01-07 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.37,3500,5.48,6.37,5.2,6.74,1018,,,94,1.03,90,,,,,,75,520,Rain,light intensity shower rain,09n
1673110800,2023-01-07 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.37,3500,5.48,6.37,5.2,6.74,1018,,,94,1.03,90,,,,,,75,701,Mist,mist,50n
1673114400,2023-01-07 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.08,1500,5.34,6.08,5.3,6.64,1018,,,95,1.03,0,,,,,,20,741,Fog,fog,50n
1673114400,2023-01-07 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.08,1500,5.34,6.08,5.3,6.64,1018,,,95,1.03,0,,,,,,20,701,Mist,mist,50n
1673118000,2023-01-07 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.32,1300,4.73,3.74,3.97,6.44,1018,,,96,2,80,0,0.25,,,,40,741,Fog,fog,50n
1673118000,2023-01-07 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.32,1300,4.73,3.74,3.97,6.44,1018,,,96,2,80,0,0.25,,,,40,701,Mist,mist,50n
1673118000,2023-01-07 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.32,1300,4.73,3.74,3.97,6.44,1018,,,96,2,80,0,0.25,,,,40,500,Rain,light rain,10n
1673121600,2023-01-07 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.24,1600,4.66,3.04,3.8,6.08,1017,,,96,2.68,166,6.26,,,,,75,741,Fog,fog,50n
1673121600,2023-01-07 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.24,1600,4.66,3.04,3.8,6.08,1017,,,96,2.68,166,6.26,,,,,75,701,Mist,mist,50n
1673125200,2023-01-07 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.49,2700,3.91,2.77,2.8,5.53,1017,,,96,2,120,0,,,,,53,741,Fog,fog,50n
1673125200,2023-01-07 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.49,2700,3.91,2.77,2.8,5.53,1017,,,96,2,120,0,,,,,53,701,Mist,mist,50n
1673128800,2023-01-07 22:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.05,550,2.48,1.03,1.81,4.64,1017,,,96,2.06,80,,,,,,38,741,Fog,fog,50n
1673132400,2023-01-07 23:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.04,2500,2.61,0.51,1.72,4.24,1016,,,97,2.57,100,,,,,,20,701,Mist,mist,50n
1673136000,2023-01-08 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.63,2200,2.06,0.54,1.62,3.44,1016,,,96,2.06,100,,,,,,20,701,Mist,mist,50n
1673139600,2023-01-08 01:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.12,500,1.69,-1.03,1.32,3.14,1015,,,97,3.09,90,,0.25,,,,100,741,Fog,fog,50n
1673139600,2023-01-08 01:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.12,500,1.69,-1.03,1.32,3.14,1015,,,97,3.09,90,,0.25,,,,100,500,Rain,light rain,10n
1673143200,2023-01-08 02:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.06,550,1.63,-2.75,1.62,2.62,1015,,,97,5.81,142,9.39,,,,,100,741,Fog,fog,50n
1673146800,2023-01-08 03:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.21,1300,1.78,-2.34,1.75,2.75,1014,,,97,5.36,165,10.73,,,,,100,701,Mist,mist,50n
1673150400,2023-01-08 04:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.45,4100,2.02,-0.66,1.75,2.81,1014,,,97,3.13,155,10.28,,,,,100,701,Mist,mist,50n
1673154000,2023-01-08 05:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.54,5000,1.97,-1.45,1.62,2.86,1014,,,96,4.47,155,10.28,,,,,75,701,Mist,mist,50n
1673157600,2023-01-08 06:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.53,5000,1.96,-0.46,1.52,2.86,1013,,,96,3,120,0,,,,,75,701,Mist,mist,50n
1673161200,2023-01-08 07:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.59,6000,2.02,-2.47,1.62,2.86,1013,,,96,6.71,124,13.86,,,,,100,701,Mist,mist,50d
1673164800,2023-01-08 08:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.88,6000,2.45,-1.5,2.42,3.3,1013,,,97,5.36,144,8.49,,,,,100,701,Mist,mist,50d
1673168400,2023-01-08 09:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.15,5000,2.72,-0.43,2.62,3.66,1013,,,97,4.02,155,10.73,,,,,100,701,Mist,mist,50d
1673172000,2023-01-08 10:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.73,6000,3,-0.21,3.17,4.21,1012,,,95,4.92,122,11.18,,,,,100,701,Mist,mist,50d
1673175600,2023-01-08 11:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.79,8000,3.06,-0.75,3.17,4.77,1011,,,95,6.26,195,10.28,,,,,75,701,Mist,mist,50d
1673179200,2023-01-08 12:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.2,8000,3.32,-0.04,3.73,5.44,1011,,,94,5.81,146,10.28,,,,,75,701,Mist,mist,50d
1673182800,2023-01-08 13:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.23,8000,3.35,0.91,3.52,5.44,1010,,,94,4,140,0,,,,,100,701,Mist,mist,50d
1673186400,2023-01-08 14:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.93,9000,2.9,-0.38,2.92,4.7,1010,,,93,5.81,148,11.18,,,,,75,701,Mist,mist,50d
1673190000,2023-01-08 15:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.7,9000,2.67,-0.86,2.73,4.6,1010,,,93,6.26,152,12.52,,,,,75,701,Mist,mist,50n
1673193600,2023-01-08 16:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.65,9000,2.63,-0.93,2.62,4.2,1009,,,93,6.26,158,14.31,,,,,100,701,Mist,mist,50n
1673197200,2023-01-08 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.33,9000,2.31,0.86,2.55,3.86,1009,,,93,2.57,110,,,,,,20,701,Mist,mist,50n
1673200800,2023-01-08 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.47,9000,2.75,-0.3,2.55,3.86,1008,,,95,4.47,166,8.94,,,,,75,701,Mist,mist,50n
1673204400,2023-01-08 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.61,8000,2.74,1.68,2.06,3.97,1009,,,94,2.06,140,,,,,,20,701,Mist,mist,50n
1673208000,2023-01-08 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.41,6000,2.69,-0.83,2.52,4.24,1008,,,95,5.36,142,9.83,,,,,20,701,Mist,mist,50n
1673211600,2023-01-08 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.35,4600,2.77,-1.11,2.2,4.24,1007,,,96,5.81,147,10.28,,,,,75,701,Mist,mist,50n
1673215200,2023-01-08 22:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.24,3800,2.66,-0.3,2.2,4.14,1006,,,96,4,130,0,,,,,75,701,Mist,mist,50n
1673218800,2023-01-08 23:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.88,4400,2.31,-0.76,2.1,3.3,1006,,,96,4.02,190,8.94,,,,,75,701,Mist,mist,50n
1673222400,2023-01-09 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.41,4400,1.84,-1.61,1.44,3.14,1005,,,96,4.47,167,10.28,,,,,40,701,Mist,mist,50n
1673226000,2023-01-09 01:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.82,7000,2.1,-0.54,1.44,3.3,1005,,,95,3.58,153,8.05,,,,,100,701,Mist,mist,50n
1673229600,2023-01-09 02:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.08,8000,2.36,0.88,2.02,3.73,1004,,,95,2.24,113,2.24,,,,,75,701,Mist,mist,50n
1673233200,2023-01-09 03:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.93,7000,2.06,0.96,1.44,3.41,1004,,,94,2,100,0,,,,,75,701,Mist,mist,50n
1673236800,2023-01-09 04:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.36,7000,1.49,0.88,1.06,3.3,1003,,,94,1.54,0,,,,,,75,701,Mist,mist,50n
1673240400,2023-01-09 05:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.34,4500,1.33,0.01,1.62,2.79,1003,,,93,2.24,180,1.34,,,,,75,701,Mist,mist,50n
1673244000,2023-01-09 06:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.37,4900,1.5,0.24,1.51,2.79,1002,,,94,2.06,100,,,,,,75,701,Mist,mist,50n
1673247600,2023-01-09 07:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.57,5000,2,-1.41,1.62,3.3,1002,,,96,4.47,153,9.39,,,,,75,701,Mist,mist,50d
1673251200,2023-01-09 08:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.11,4900,2.24,0.13,2.7,3.34,1002,,,94,3.13,155,9.39,,,,,75,701,Mist,mist,50d
1673254800,2023-01-09 09:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.03,5000,3.15,1.24,3.17,4.54,1002,,,94,3.13,150,8.49,0.25,,,,75,500,Rain,light rain,10d
1673254800,2023-01-09 09:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.03,5000,3.15,1.24,3.17,4.54,1002,,,94,3.13,150,8.49,0.25,,,,75,701,Mist,mist,50d
1673258400,2023-01-09 10:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.58,5000,3.85,2.82,4.21,4.84,1001,,,95,2.06,100,,0.77,,,,75,500,Rain,light rain,10d
1673258400,2023-01-09 10:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.58,5000,3.85,2.82,4.21,4.84,1001,,,95,2.06,100,,0.77,,,,75,701,Mist,mist,50d
1673262000,2023-01-09 11:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.33,8000,4.6,2.25,4.81,5.88,1000,,,95,4.02,152,8.49,0.25,,,,75,500,Rain,light rain,10d
1673265600,2023-01-09 12:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.5,10000,5.61,4.25,5.78,7.02,1000,,,94,3.09,150,,0.41,,,,100,500,Rain,light rain,10d
1673269200,2023-01-09 13:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.37,9000,5.48,4.06,5.81,6.99,1000,,,94,3.13,180,7.15,0.23,,,,75,500,Rain,light rain,10d
1673272800,2023-01-09 14:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.29,6000,5.7,4.81,5.81,7.1,1000,,,96,2.06,160,,0.25,,,,75,500,Rain,light rain,10d
1673276400,2023-01-09 15:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.82,7000,5.92,5.43,6.34,7.2,1000,,,94,2.06,200,,,,,,75,803,Clouds,broken clouds,04n
1673280000,2023-01-09 16:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.78,10000,5.57,3.73,6.24,7.23,1001,,,92,4.63,220,,,,,,75,803,Clouds,broken clouds,04n
1673283600,2023-01-09 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.3,10000,5.25,3.68,5.78,6.68,1002,,,93,3.6,240,,,,,,75,803,Clouds,broken clouds,04n
1673287200,2023-01-09 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,6.12,10000,4.92,2.67,5.74,6.68,1003,,,92,5.14,240,,,,,,75,803,Clouds,broken clouds,04n
1673290800,2023-01-09 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.95,10000,4.91,3.26,5.64,6.12,1003,,,93,3.6,240,,,,,,75,803,Clouds,broken clouds,04n
1673294400,2023-01-09 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.93,10000,4.89,2.94,5.64,6.12,1004,,,93,4.12,250,,,,,,75,803,Clouds,broken clouds,04n
1673298000,2023-01-09 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.91,10000,4.87,2.98,5.51,6.12,1005,,,93,4,250,0,,,,,75,803,Clouds,broken clouds,04n
1673301600,2023-01-09 22:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.8,10000,4.76,3.79,5.04,6.2,1006,,,93,2.57,240,,,,,,75,803,Clouds,broken clouds,04n
1673305200,2023-01-09 23:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,5.02,9000,3.98,2.46,3.82,6,1006,,,93,3.09,270,,,,,,75,701,Mist,mist,50n
1673308800,2023-01-10 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.1,7000,3.52,2.26,3.1,5.4,1007,,,96,2.06,260,,,,,,20,701,Mist,mist,50n
1673312400,2023-01-10 01:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.67,6000,3.09,1.75,2.45,4.9,1007,,,96,2.06,280,,,,,,20,741,Fog,fog,50n
1673316000,2023-01-10 02:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.45,6000,2.87,3.45,2.81,4.28,1008,,,96,1.03,260,,,,,,40,741,Fog,fog,50n
1673319600,2023-01-10 03:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.02,600,2.45,1,1.34,4.28,1008,,,96,2.06,280,,,,,,75,741,Fog,fog,50n
1673323200,2023-01-10 04:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.18,150,2.6,3.18,1.64,3.9,1009,,,96,1.03,0,,,,,,100,741,Fog,fog,50n
1673326800,2023-01-10 05:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.91,250,2.34,2.91,1.34,4,1010,,,96,1.03,290,,,,,,100,741,Fog,fog,50n
1673330400,2023-01-10 06:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.9,200,2.18,2.9,1.74,3.9,1011,,,95,1,220,0,,,,,100,741,Fog,fog,50n
1673334000,2023-01-10 07:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.79,250,2.36,2.79,1.84,3.6,1012,,,97,0.51,0,,,,,,100,741,Fog,fog,50d
1673337600,2023-01-10 08:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3,150,2.57,1.61,2.32,3.73,1013,,,97,1.54,290,,,,,,100,741,Fog,fog,50d
1673341200,2023-01-10 09:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.29,500,2.86,1.31,2.44,4,1013,,,97,2.06,290,,,,,,100,741,Fog,fog,50d
1673344800,2023-01-10 10:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.83,2100,3.54,1.45,3.34,4.52,1014,,,98,2.57,290,,,,,,100,701,Mist,mist,50d
1673348400,2023-01-10 11:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.1,3200,3.81,1.36,3.56,4.7,1015,,,98,3.09,280,,,,,,100,701,Mist,mist,50d
1673352000,2023-01-10 12:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.33,3500,4.04,1.28,3.73,5.08,1015,,,98,3.6,280,,,,,,100,701,Mist,mist,50d
1673355600,2023-01-10 13:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.42,4300,3.99,1.81,3.81,5.08,1015,,,97,3,290,0,,,,,100,701,Mist,mist,50d
1673359200,2023-01-10 14:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.25,3800,3.96,1.54,3.73,4.6,1017,,,98,3.09,280,,0.25,,,,100,500,Rain,light rain,10d
1673359200,2023-01-10 14:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.25,3800,3.96,1.54,3.73,4.6,1017,,,98,3.09,280,,0.25,,,,100,701,Mist,mist,50d
1673362800,2023-01-10 15:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.22,2800,3.93,2.4,3.73,4.77,1017,,,98,2.06,300,,,,,,100,701,Mist,mist,50n
1673366400,2023-01-10 16:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.24,3900,3.81,1.85,3.73,4.77,1017,,,97,2.68,317,6.26,,,,,100,701,Mist,mist,50n
1673370000,2023-01-10 17:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.21,6000,3.63,1.49,3.81,4.45,1018,,,96,3.09,270,,,,,,75,701,Mist,mist,50n
1673373600,2023-01-10 18:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.18,7000,3.6,2.35,3.73,4.45,1018,,,96,2.06,270,,,,,,100,701,Mist,mist,50n
1673377200,2023-01-10 19:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.2,4000,3.77,2.37,3.73,4.64,1019,,,97,2.06,260,,,,,,100,701,Mist,mist,50n
1673380800,2023-01-10 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.18,3000,3.75,1.87,3.73,4.45,1019,,,97,2.57,280,,0.25,,,,100,500,Rain,light rain,10n
1673380800,2023-01-10 20:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,4.18,3000,3.75,1.87,3.73,4.45,1019,,,97,2.57,280,,0.25,,,,100,701,Mist,mist,50n
1673384400,2023-01-10 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.94,3800,3.51,2.13,3.56,4.41,1019,,,97,2,270,0,0.25,,,,100,701,Mist,mist,50n
1673384400,2023-01-10 21:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.94,3800,3.51,2.13,3.56,4.41,1019,,,97,2,270,0,0.25,,,,100,500,Rain,light rain,10n
1673388000,2023-01-10 22:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.88,4200,3.45,2,3.22,4.41,1020,,,97,2.06,250,,,,,,100,701,Mist,mist,50n
1673391600,2023-01-10 23:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.67,3700,3.09,3.67,3.17,3.97,1020,,,96,1,240,0,,,,,100,701,Mist,mist,50n
1673395200,2023-01-11 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.52,3600,3.09,3.52,2.81,4.2,1020,,,97,1.03,240,,0.51,,,,100,701,Mist,mist,50n
1673395200,2023-01-11 00:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.52,3600,3.09,3.52,2.81,4.2,1020,,,97,1.03,240,,0.51,,,,100,500,Rain,light rain,10n
1673398800,2023-01-11 01:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.67,3000,3.09,2.38,3,4.2,1020,,,96,1.54,230,,,,,,100,701,Mist,mist,50n
1673402400,2023-01-11 02:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.36,1600,2.93,3.36,2.45,4.1,1020,,,97,1,190,0,,,,,100,701,Mist,mist,50n
1673406000,2023-01-11 03:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.22,1600,2.79,3.22,1.14,3.9,1020,,,97,1,160,0,,,,,75,701,Mist,mist,50n
1673409600,2023-01-11 04:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,3.02,600,2.59,3.02,1.89,3.9,1019,,,97,0.51,0,,,,,,100,741,Fog,fog,50n
1673413200,2023-01-11 05:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.9,400,2.47,2.9,1.82,3.5,1019,,,97,1.03,0,,,,,,100,741,Fog,fog,50n
1673416800,2023-01-11 06:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.59,600,2.16,1.14,1.34,3.5,1019,,,97,1.54,180,,,,,,100,741,Fog,fog,50n
1673420400,2023-01-11 07:00:00 +0000 UTC,3600,Łódź,51.759248,19.455983,2.23,550,1.8,0.07,1.44,3.17,1018,,,97,2.06,150,,,,,,100,741,Fog,fog,50d
